"","Eatery.Name","Hour","X15.Minutes","Business.Date","Transactions"
"581","Trillium",9,"45-59","08/29/2023",32
"582","Trillium",10,"00-14","08/29/2023",25
"583","Trillium",10,"00-14","08/29/2023",1
"584","Trillium",10,"00-14","08/29/2023",43
"585","Trillium",10,"15-29","08/29/2023",9
"586","Trillium",10,"15-29","08/29/2023",23
"587","Trillium",10,"30-44","08/29/2023",1
"588","Trillium",10,"30-44","08/29/2023",3
"589","Trillium",10,"45-59","08/29/2023",7
"590","Trillium",10,"45-59","08/29/2023",1
"591","Trillium",10,"45-59","08/29/2023",6
"592","Trillium",11,"00-14","08/29/2023",24
"593","Trillium",11,"00-14","08/29/2023",1
"594","Trillium",11,"00-14","08/29/2023",5
"595","Trillium",11,"00-14","08/29/2023",67
"596","Trillium",11,"15-29","08/29/2023",24
"597","Trillium",11,"15-29","08/29/2023",5
"598","Trillium",11,"15-29","08/29/2023",1
"599","Trillium",11,"15-29","08/29/2023",91
"600","Trillium",11,"30-44","08/29/2023",65
"601","Trillium",11,"30-44","08/29/2023",2
"602","Trillium",11,"30-44","08/29/2023",1
"603","Trillium",11,"30-44","08/29/2023",127
"604","Trillium",11,"45-59","08/29/2023",49
"605","Trillium",11,"45-59","08/29/2023",1
"606","Trillium",11,"45-59","08/29/2023",2
"607","Trillium",11,"45-59","08/29/2023",134
"608","Trillium",12,"00-14","08/29/2023",55
"609","Trillium",12,"00-14","08/29/2023",1
"610","Trillium",12,"00-14","08/29/2023",11
"611","Trillium",12,"00-14","08/29/2023",73
"612","Trillium",12,"15-29","08/29/2023",48
"613","Trillium",12,"15-29","08/29/2023",1
"614","Trillium",12,"15-29","08/29/2023",7
"615","Trillium",12,"15-29","08/29/2023",98
"616","Trillium",12,"30-44","08/29/2023",1
"617","Trillium",12,"30-44","08/29/2023",29
"618","Trillium",12,"30-44","08/29/2023",1
"619","Trillium",12,"30-44","08/29/2023",14
"620","Trillium",12,"30-44","08/29/2023",50
"621","Trillium",12,"45-59","08/29/2023",35
"622","Trillium",12,"45-59","08/29/2023",1
"623","Trillium",12,"45-59","08/29/2023",3
"624","Trillium",12,"45-59","08/29/2023",66
"625","Trillium",13,"00-14","08/29/2023",60
"626","Trillium",13,"00-14","08/29/2023",1
"627","Trillium",13,"00-14","08/29/2023",1
"628","Trillium",13,"00-14","08/29/2023",141
"629","Trillium",13,"15-29","08/29/2023",64
"630","Trillium",13,"15-29","08/29/2023",1
"631","Trillium",13,"15-29","08/29/2023",6
"632","Trillium",13,"15-29","08/29/2023",104
"633","Trillium",13,"30-44","08/29/2023",26
"634","Trillium",13,"30-44","08/29/2023",1
"635","Trillium",13,"30-44","08/29/2023",6
"636","Trillium",13,"30-44","08/29/2023",42
"637","Trillium",13,"45-59","08/29/2023",17
"638","Trillium",13,"45-59","08/29/2023",38
"639","Trillium",14,"00-14","08/29/2023",16
"640","Trillium",14,"00-14","08/29/2023",1
"641","Trillium",14,"00-14","08/29/2023",14
"642","Trillium",14,"15-29","08/29/2023",16
"643","Trillium",14,"15-29","08/29/2023",46
"644","Trillium",14,"30-44","08/29/2023",11
"645","Trillium",14,"30-44","08/29/2023",2
"646","Trillium",14,"30-44","08/29/2023",27
"647","Trillium",14,"45-59","08/29/2023",15
"648","Trillium",14,"45-59","08/29/2023",2
"649","Trillium",14,"45-59","08/29/2023",36
"650","Trillium",15,"00-14","08/29/2023",1
"651","Trillium",7,"45-59","08/30/2023",2
"652","Trillium",7,"45-59","08/30/2023",1
"653","Trillium",8,"00-14","08/30/2023",1
"654","Trillium",8,"00-14","08/30/2023",17
"655","Trillium",8,"15-29","08/30/2023",7
"656","Trillium",8,"15-29","08/30/2023",2
"657","Trillium",8,"15-29","08/30/2023",29
"658","Trillium",8,"30-44","08/30/2023",6
"659","Trillium",8,"30-44","08/30/2023",1
"660","Trillium",8,"30-44","08/30/2023",27
"661","Trillium",8,"45-59","08/30/2023",8
"662","Trillium",8,"45-59","08/30/2023",1
"663","Trillium",8,"45-59","08/30/2023",21
"664","Trillium",9,"00-14","08/30/2023",8
"665","Trillium",9,"00-14","08/30/2023",1
"666","Trillium",9,"00-14","08/30/2023",9
"667","Trillium",9,"15-29","08/30/2023",4
"668","Trillium",9,"15-29","08/30/2023",1
"669","Trillium",9,"15-29","08/30/2023",21
"670","Trillium",9,"30-44","08/30/2023",9
"671","Trillium",9,"30-44","08/30/2023",2
"672","Trillium",9,"30-44","08/30/2023",2
"673","Trillium",9,"30-44","08/30/2023",37
"674","Trillium",9,"45-59","08/30/2023",12
"675","Trillium",9,"45-59","08/30/2023",26
"676","Trillium",10,"00-14","08/30/2023",17
"677","Trillium",10,"00-14","08/30/2023",53
"678","Trillium",10,"15-29","08/30/2023",7
"679","Trillium",10,"15-29","08/30/2023",1
"680","Trillium",10,"15-29","08/30/2023",1
"681","Trillium",10,"15-29","08/30/2023",26
"682","Trillium",10,"30-44","08/30/2023",3
"683","Trillium",10,"30-44","08/30/2023",4
"684","Trillium",10,"45-59","08/30/2023",6
"685","Trillium",10,"45-59","08/30/2023",6
"686","Trillium",11,"00-14","08/30/2023",2
"687","Trillium",11,"00-14","08/30/2023",40
"688","Trillium",11,"00-14","08/30/2023",1
"689","Trillium",11,"00-14","08/30/2023",1
"690","Trillium",11,"00-14","08/30/2023",116
"691","Trillium",11,"15-29","08/30/2023",36
"692","Trillium",11,"15-29","08/30/2023",2
"693","Trillium",11,"15-29","08/30/2023",1
"694","Trillium",11,"15-29","08/30/2023",79
"695","Trillium",11,"30-44","08/30/2023",43
"696","Trillium",11,"30-44","08/30/2023",1
"697","Trillium",11,"30-44","08/30/2023",3
"698","Trillium",11,"30-44","08/30/2023",103
"699","Trillium",11,"45-59","08/30/2023",2
"700","Trillium",11,"45-59","08/30/2023",39
"701","Trillium",11,"45-59","08/30/2023",8
"702","Trillium",11,"45-59","08/30/2023",63
"703","Trillium",12,"00-14","08/30/2023",36
"704","Trillium",12,"00-14","08/30/2023",3
"705","Trillium",12,"00-14","08/30/2023",7
"706","Trillium",12,"00-14","08/30/2023",80
"707","Trillium",12,"15-29","08/30/2023",46
"708","Trillium",12,"15-29","08/30/2023",7
"709","Trillium",12,"15-29","08/30/2023",150
"710","Trillium",12,"30-44","08/30/2023",55
"711","Trillium",12,"30-44","08/30/2023",1
"712","Trillium",12,"30-44","08/30/2023",5
"713","Trillium",12,"30-44","08/30/2023",120
"714","Trillium",12,"45-59","08/30/2023",39
"715","Trillium",12,"45-59","08/30/2023",2
"716","Trillium",12,"45-59","08/30/2023",7
"717","Trillium",12,"45-59","08/30/2023",60
"718","Trillium",13,"00-14","08/30/2023",1
"719","Trillium",13,"00-14","08/30/2023",50
"720","Trillium",13,"00-14","08/30/2023",4
"721","Trillium",13,"00-14","08/30/2023",84
"722","Trillium",13,"15-29","08/30/2023",56
"723","Trillium",13,"15-29","08/30/2023",2
"724","Trillium",13,"15-29","08/30/2023",6
"725","Trillium",13,"15-29","08/30/2023",109
"726","Trillium",13,"30-44","08/30/2023",1
"727","Trillium",13,"30-44","08/30/2023",33
"728","Trillium",13,"30-44","08/30/2023",1
"729","Trillium",13,"30-44","08/30/2023",5
"730","Trillium",13,"30-44","08/30/2023",54
"731","Trillium",13,"45-59","08/30/2023",17
"732","Trillium",13,"45-59","08/30/2023",3
"733","Trillium",13,"45-59","08/30/2023",16
"734","Trillium",14,"00-14","08/30/2023",16
"735","Trillium",14,"00-14","08/30/2023",2
"736","Trillium",14,"00-14","08/30/2023",10
"737","Trillium",14,"15-29","08/30/2023",15
"738","Trillium",14,"15-29","08/30/2023",1
"739","Trillium",14,"15-29","08/30/2023",52
"740","Trillium",14,"30-44","08/30/2023",13
"741","Trillium",14,"30-44","08/30/2023",4
"742","Trillium",14,"30-44","08/30/2023",35
"743","Trillium",14,"45-59","08/30/2023",15
"744","Trillium",14,"45-59","08/30/2023",1
"745","Trillium",14,"45-59","08/30/2023",73
"746","Trillium",15,"00-14","08/30/2023",1
"747","Trillium",15,"00-14","08/30/2023",1
"748","Trillium",15,"00-14","08/30/2023",4
"749","Trillium",8,"00-14","08/31/2023",9
"750","Trillium",8,"00-14","08/31/2023",1
"751","Trillium",8,"00-14","08/31/2023",17
"752","Trillium",8,"15-29","08/31/2023",9
"753","Trillium",8,"15-29","08/31/2023",2
"754","Trillium",8,"15-29","08/31/2023",1
"755","Trillium",8,"15-29","08/31/2023",24
"756","Trillium",8,"30-44","08/31/2023",6
"757","Trillium",8,"30-44","08/31/2023",15
"758","Trillium",8,"45-59","08/31/2023",10
"759","Trillium",8,"45-59","08/31/2023",2
"760","Trillium",8,"45-59","08/31/2023",17
"761","Trillium",9,"00-14","08/31/2023",7
"762","Trillium",9,"00-14","08/31/2023",1
"763","Trillium",9,"00-14","08/31/2023",19
"764","Trillium",9,"15-29","08/31/2023",1
"765","Trillium",9,"15-29","08/31/2023",2
"766","Trillium",9,"15-29","08/31/2023",1
"767","Trillium",9,"15-29","08/31/2023",2
"768","Trillium",9,"15-29","08/31/2023",18
"769","Trillium",9,"30-44","08/31/2023",7
"770","Trillium",9,"30-44","08/31/2023",2
"771","Trillium",9,"30-44","08/31/2023",30
"772","Trillium",9,"45-59","08/31/2023",8
"773","Trillium",9,"45-59","08/31/2023",3
"774","Trillium",9,"45-59","08/31/2023",27
"775","Trillium",10,"00-14","08/31/2023",20
"776","Trillium",10,"00-14","08/31/2023",1
"777","Trillium",10,"00-14","08/31/2023",33
"778","Trillium",10,"15-29","08/31/2023",8
"779","Trillium",10,"15-29","08/31/2023",1
"780","Trillium",10,"15-29","08/31/2023",1
"781","Trillium",10,"15-29","08/31/2023",16
"782","Trillium",10,"30-44","08/31/2023",3
"783","Trillium",10,"30-44","08/31/2023",2
"784","Trillium",10,"30-44","08/31/2023",5
"785","Trillium",10,"45-59","08/31/2023",5
"786","Trillium",10,"45-59","08/31/2023",8
"787","Trillium",11,"00-14","08/31/2023",29
"788","Trillium",11,"00-14","08/31/2023",61
"789","Trillium",11,"15-29","08/31/2023",36
"790","Trillium",11,"15-29","08/31/2023",1
"791","Trillium",11,"15-29","08/31/2023",4
"792","Trillium",11,"15-29","08/31/2023",81
"793","Trillium",11,"30-44","08/31/2023",51
"794","Trillium",11,"30-44","08/31/2023",1
"795","Trillium",11,"30-44","08/31/2023",1
"796","Trillium",11,"30-44","08/31/2023",148
"797","Trillium",11,"45-59","08/31/2023",44
"798","Trillium",11,"45-59","08/31/2023",1
"799","Trillium",11,"45-59","08/31/2023",4
"800","Trillium",11,"45-59","08/31/2023",90
"801","Trillium",12,"00-14","08/31/2023",58
"802","Trillium",12,"00-14","08/31/2023",1
"803","Trillium",12,"00-14","08/31/2023",12
"804","Trillium",12,"00-14","08/31/2023",61
"805","Trillium",12,"15-29","08/31/2023",56
"806","Trillium",12,"15-29","08/31/2023",1
"807","Trillium",12,"15-29","08/31/2023",16
"808","Trillium",12,"15-29","08/31/2023",86
"809","Trillium",12,"30-44","08/31/2023",42
"810","Trillium",12,"30-44","08/31/2023",1
"811","Trillium",12,"30-44","08/31/2023",6
"812","Trillium",12,"30-44","08/31/2023",66
"813","Trillium",12,"45-59","08/31/2023",41
"814","Trillium",12,"45-59","08/31/2023",1
"815","Trillium",12,"45-59","08/31/2023",9
"816","Trillium",12,"45-59","08/31/2023",76
"817","Trillium",13,"00-14","08/31/2023",73
"818","Trillium",13,"00-14","08/31/2023",1
"819","Trillium",13,"00-14","08/31/2023",146
"820","Trillium",13,"15-29","08/31/2023",49
"821","Trillium",13,"15-29","08/31/2023",2
"822","Trillium",13,"15-29","08/31/2023",5
"823","Trillium",13,"15-29","08/31/2023",96
"824","Trillium",13,"30-44","08/31/2023",24
"825","Trillium",13,"30-44","08/31/2023",5
"826","Trillium",13,"30-44","08/31/2023",49
"827","Trillium",13,"45-59","08/31/2023",11
"828","Trillium",13,"45-59","08/31/2023",4
"829","Trillium",13,"45-59","08/31/2023",31
"830","Trillium",14,"00-14","08/31/2023",11
"831","Trillium",14,"00-14","08/31/2023",4
"832","Trillium",14,"00-14","08/31/2023",21
"833","Trillium",14,"15-29","08/31/2023",17
"834","Trillium",14,"15-29","08/31/2023",44
"835","Trillium",14,"30-44","08/31/2023",17
"836","Trillium",14,"30-44","08/31/2023",1
"837","Trillium",14,"30-44","08/31/2023",50
"838","Trillium",14,"45-59","08/31/2023",10
"839","Trillium",14,"45-59","08/31/2023",1
"840","Trillium",14,"45-59","08/31/2023",38
"841","Trillium",15,"00-14","08/31/2023",3
"842","Trillium",15,"00-14","08/31/2023",5
"843","Trillium",8,"00-14","09/01/2023",4
"844","Trillium",8,"00-14","09/01/2023",1
"845","Trillium",8,"00-14","09/01/2023",1
"846","Trillium",8,"00-14","09/01/2023",5
"847","Trillium",8,"15-29","09/01/2023",11
"848","Trillium",8,"15-29","09/01/2023",3
"849","Trillium",8,"15-29","09/01/2023",18
"850","Trillium",8,"30-44","09/01/2023",9
"851","Trillium",8,"30-44","09/01/2023",21
"852","Trillium",8,"45-59","09/01/2023",14
"853","Trillium",8,"45-59","09/01/2023",5
"854","Trillium",8,"45-59","09/01/2023",18
"855","Trillium",9,"00-14","09/01/2023",6
"856","Trillium",9,"00-14","09/01/2023",9
"857","Trillium",9,"00-14","09/01/2023",1
"858","Trillium",9,"00-14","09/01/2023",15
"859","Trillium",9,"15-29","09/01/2023",11
"860","Trillium",9,"15-29","09/01/2023",1
"861","Trillium",9,"15-29","09/01/2023",2
"862","Trillium",9,"15-29","09/01/2023",10
"863","Trillium",9,"30-44","09/01/2023",10
"864","Trillium",9,"30-44","09/01/2023",3
"865","Trillium",9,"30-44","09/01/2023",25
"866","Trillium",9,"45-59","09/01/2023",9
"867","Trillium",9,"45-59","09/01/2023",2
"868","Trillium",9,"45-59","09/01/2023",34
"869","Trillium",10,"00-14","09/01/2023",16
"870","Trillium",10,"00-14","09/01/2023",27
"871","Trillium",10,"15-29","09/01/2023",7
"872","Trillium",10,"15-29","09/01/2023",22
"873","Trillium",10,"30-44","09/01/2023",2
"874","Trillium",10,"30-44","09/01/2023",1
"875","Trillium",10,"30-44","09/01/2023",3
"876","Trillium",10,"45-59","09/01/2023",6
"877","Trillium",10,"45-59","09/01/2023",14
"878","Trillium",11,"00-14","09/01/2023",1
"879","Trillium",11,"00-14","09/01/2023",28
"880","Trillium",11,"00-14","09/01/2023",79
"881","Trillium",11,"15-29","09/01/2023",1
"882","Trillium",11,"15-29","09/01/2023",33
"883","Trillium",11,"15-29","09/01/2023",54
"884","Trillium",11,"30-44","09/01/2023",1
"885","Trillium",11,"30-44","09/01/2023",19
"886","Trillium",11,"30-44","09/01/2023",1
"887","Trillium",11,"30-44","09/01/2023",3
"888","Trillium",11,"30-44","09/01/2023",58
"889","Trillium",11,"45-59","09/01/2023",25
"890","Trillium",11,"45-59","09/01/2023",9
"891","Trillium",11,"45-59","09/01/2023",28
"892","Trillium",12,"00-14","09/01/2023",1
"893","Trillium",12,"00-14","09/01/2023",40
"894","Trillium",12,"00-14","09/01/2023",3
"895","Trillium",12,"00-14","09/01/2023",85
"896","Trillium",12,"15-29","09/01/2023",5
"897","Trillium",12,"15-29","09/01/2023",34
"898","Trillium",12,"15-29","09/01/2023",3
"899","Trillium",12,"15-29","09/01/2023",141
"900","Trillium",12,"30-44","09/01/2023",2
"901","Trillium",12,"30-44","09/01/2023",39
"902","Trillium",12,"30-44","09/01/2023",7
"903","Trillium",12,"30-44","09/01/2023",71
"904","Trillium",12,"45-59","09/01/2023",36
"905","Trillium",12,"45-59","09/01/2023",2
"906","Trillium",12,"45-59","09/01/2023",2
"907","Trillium",12,"45-59","09/01/2023",46
"908","Trillium",13,"00-14","09/01/2023",19
"909","Trillium",13,"00-14","09/01/2023",1
"910","Trillium",13,"00-14","09/01/2023",35
"911","Trillium",13,"15-29","09/01/2023",1
"912","Trillium",13,"15-29","09/01/2023",30
"913","Trillium",13,"15-29","09/01/2023",2
"914","Trillium",13,"15-29","09/01/2023",3
"915","Trillium",13,"15-29","09/01/2023",68
"916","Trillium",13,"30-44","09/01/2023",17
"917","Trillium",13,"30-44","09/01/2023",2
"918","Trillium",13,"30-44","09/01/2023",3
"919","Trillium",13,"30-44","09/01/2023",42
"920","Trillium",13,"45-59","09/01/2023",14
"921","Trillium",13,"45-59","09/01/2023",2
"922","Trillium",13,"45-59","09/01/2023",15
"923","Trillium",14,"00-14","09/01/2023",4
"924","Trillium",8,"00-14","09/05/2023",1
"925","Trillium",8,"00-14","09/05/2023",13
"926","Trillium",8,"15-29","09/05/2023",6
"927","Trillium",8,"15-29","09/05/2023",1
"928","Trillium",8,"15-29","09/05/2023",7
"929","Trillium",8,"30-44","09/05/2023",3
"930","Trillium",8,"30-44","09/05/2023",1
"931","Trillium",8,"30-44","09/05/2023",1
"932","Trillium",8,"30-44","09/05/2023",6
"933","Trillium",8,"45-59","09/05/2023",8
"934","Trillium",8,"45-59","09/05/2023",18
"935","Trillium",9,"00-14","09/05/2023",8
"936","Trillium",9,"00-14","09/05/2023",1
"937","Trillium",9,"00-14","09/05/2023",32
"938","Trillium",9,"15-29","09/05/2023",2
"939","Trillium",9,"15-29","09/05/2023",4
"940","Trillium",9,"15-29","09/05/2023",1
"941","Trillium",9,"15-29","09/05/2023",35
"942","Trillium",9,"30-44","09/05/2023",7
"943","Trillium",9,"30-44","09/05/2023",29
"944","Trillium",9,"45-59","09/05/2023",12
"945","Trillium",9,"45-59","09/05/2023",1
"946","Trillium",9,"45-59","09/05/2023",22
"947","Trillium",10,"00-14","09/05/2023",20
"948","Trillium",10,"00-14","09/05/2023",1
"949","Trillium",10,"00-14","09/05/2023",1
"950","Trillium",10,"00-14","09/05/2023",37
"951","Trillium",10,"15-29","09/05/2023",10
"952","Trillium",10,"15-29","09/05/2023",1
"953","Trillium",10,"15-29","09/05/2023",18
"954","Trillium",10,"30-44","09/05/2023",3
"955","Trillium",10,"30-44","09/05/2023",2
"956","Trillium",10,"45-59","09/05/2023",8
"957","Trillium",10,"45-59","09/05/2023",2
"958","Trillium",10,"45-59","09/05/2023",9
"959","Trillium",11,"00-14","09/05/2023",24
"960","Trillium",11,"00-14","09/05/2023",4
"961","Trillium",11,"00-14","09/05/2023",53
"962","Trillium",11,"15-29","09/05/2023",25
"963","Trillium",11,"15-29","09/05/2023",2
"964","Trillium",11,"15-29","09/05/2023",87
"965","Trillium",11,"30-44","09/05/2023",43
"966","Trillium",11,"30-44","09/05/2023",3
"967","Trillium",11,"30-44","09/05/2023",4
"968","Trillium",11,"30-44","09/05/2023",148
"969","Trillium",11,"45-59","09/05/2023",51
"970","Trillium",11,"45-59","09/05/2023",1
"971","Trillium",11,"45-59","09/05/2023",6
"972","Trillium",11,"45-59","09/05/2023",96
"973","Trillium",12,"00-14","09/05/2023",46
"974","Trillium",12,"00-14","09/05/2023",6
"975","Trillium",12,"00-14","09/05/2023",71
"976","Trillium",12,"15-29","09/05/2023",43
"977","Trillium",12,"15-29","09/05/2023",1
"978","Trillium",12,"15-29","09/05/2023",7
"979","Trillium",12,"15-29","09/05/2023",82
"980","Trillium",12,"30-44","09/05/2023",32
"981","Trillium",12,"30-44","09/05/2023",1
"982","Trillium",12,"30-44","09/05/2023",10
"983","Trillium",12,"30-44","09/05/2023",53
"984","Trillium",12,"45-59","09/05/2023",31
"985","Trillium",12,"45-59","09/05/2023",1
"986","Trillium",12,"45-59","09/05/2023",4
"987","Trillium",12,"45-59","09/05/2023",78
"988","Trillium",13,"00-14","09/05/2023",74
"989","Trillium",13,"00-14","09/05/2023",4
"990","Trillium",13,"00-14","09/05/2023",2
"991","Trillium",13,"00-14","09/05/2023",154
"992","Trillium",13,"15-29","09/05/2023",1
"993","Trillium",13,"15-29","09/05/2023",56
"994","Trillium",13,"15-29","09/05/2023",1
"995","Trillium",13,"15-29","09/05/2023",8
"996","Trillium",13,"15-29","09/05/2023",66
"997","Trillium",13,"30-44","09/05/2023",18
"998","Trillium",13,"30-44","09/05/2023",6
"999","Trillium",13,"30-44","09/05/2023",40
"1000","Trillium",13,"45-59","09/05/2023",10
"1001","Trillium",13,"45-59","09/05/2023",3
"1002","Trillium",13,"45-59","09/05/2023",23
"1003","Trillium",14,"00-14","09/05/2023",18
"1004","Trillium",14,"00-14","09/05/2023",1
"1005","Trillium",14,"00-14","09/05/2023",3
"1006","Trillium",14,"00-14","09/05/2023",13
"1007","Trillium",14,"15-29","09/05/2023",14
"1008","Trillium",14,"15-29","09/05/2023",4
"1009","Trillium",14,"15-29","09/05/2023",38
"1010","Trillium",14,"30-44","09/05/2023",13
"1011","Trillium",14,"30-44","09/05/2023",1
"1012","Trillium",14,"30-44","09/05/2023",38
"1013","Trillium",14,"45-59","09/05/2023",10
"1014","Trillium",14,"45-59","09/05/2023",45
"1015","Trillium",15,"00-14","09/05/2023",1
"1016","Trillium",15,"00-14","09/05/2023",4
"1017","Trillium",7,"45-59","09/06/2023",1
"1018","Trillium",8,"00-14","09/06/2023",1
"1019","Trillium",8,"00-14","09/06/2023",1
"1020","Trillium",8,"00-14","09/06/2023",23
"1021","Trillium",8,"15-29","09/06/2023",4
"1022","Trillium",8,"15-29","09/06/2023",1
"1023","Trillium",8,"15-29","09/06/2023",58
"1024","Trillium",8,"30-44","09/06/2023",5
"1025","Trillium",8,"30-44","09/06/2023",4
"1026","Trillium",8,"30-44","09/06/2023",37
"1027","Trillium",8,"45-59","09/06/2023",16
"1028","Trillium",8,"45-59","09/06/2023",2
"1029","Trillium",8,"45-59","09/06/2023",21
"1030","Trillium",9,"00-14","09/06/2023",3
"1031","Trillium",9,"00-14","09/06/2023",1
"1032","Trillium",9,"00-14","09/06/2023",26
"1033","Trillium",9,"15-29","09/06/2023",5
"1034","Trillium",9,"15-29","09/06/2023",1
"1035","Trillium",9,"15-29","09/06/2023",3
"1036","Trillium",9,"15-29","09/06/2023",15
"1037","Trillium",9,"30-44","09/06/2023",6
"1038","Trillium",9,"30-44","09/06/2023",1
"1039","Trillium",9,"30-44","09/06/2023",38
"1040","Trillium",9,"45-59","09/06/2023",10
"1041","Trillium",9,"45-59","09/06/2023",1
"1042","Trillium",9,"45-59","09/06/2023",2
